TYPE,NAME,FIPS,STATE_ABBREV,LON,LAT,CE_LIVES,NZ_LIVES,CE_COST,NZ_COST
city,"Balch Springs, TX",4805372,TX,-96.61514675192178,32.71934536974411,86.0,549.0,82733775.81066367,561535734.7131368
town,"Binger, OK",4006200,OK,-98.34320035801001,35.31041616769913,2.0,18.0,1489873.9386634824,18523721.16420699
city,"Kemp, TX",4838788,TX,-96.22058016018137,32.43242125698151,4.0,26.0,3935451.8960244297,26710939.39819254
town,"Covington, OK",4017700,OK,-97.58815971912232,36.30761706195576,1.0,15.0,1272880.2869362186,15825821.835486153
city,"Justin, TX",4838332,TX,-97.300938702408,33.08621536727094,12.0,77.0,11586574.779394787,78641107.79188626
city,"Celeste, TX",4813672,TX,-96.19623440040179,33.291732845533495,3.0,19.0,2819376.969141411,19135847.509525374
CDP,"Woodall, OK",4081912,OK,-95.08234265572075,35.824572606929536,2.0,23.0,1897016.6666465965,23585759.079951245
city,"Sapulpa, OK",4065400,OK,-96.09956432137639,36.00741211365988,49.0,571.0,47011562.794313945,584498498.8976126
city,"Davis, OK",4019450,OK,-97.1653214286767,34.45799773011438,6.0,75.0,6183200.5502490485,76876224.17097315
city,"Henryetta, OK",4033750,OK,-95.98476475389123,35.44208735870766,14.0,161.0,13245560.94718691,164683112.63253692
city,"Ovilla, TX",4854444,TX,-96.88959201523915,32.535300955640835,13.0,83.0,12489736.950995507,84771105.22794613
city,"Anadarko, OK",4002050,OK,-98.24419441288919,35.065020220850116,16.0,184.0,15191792.66886443,188880766.4056001
village,"Grays Prairie, TX",4830752,TX,-96.35072521942725,32.47263435557797,1.0,8.0,1184756.4608450509,8041251.389508225
city,"Highland Village, TX",4833848,TX,-97.06137835930274,33.08965911735383,55.0,351.0,52925990.07114182,359222511.34811825
CDP,"Zeb, OK",4083030,OK,-95.04376493559093,35.80616825289316,1.0,13.0,1107338.7381958317,13767630.59501871
town,"Velma, OK",4076900,OK,-97.66170601254619,34.4547550779044,1.0,17.0,1402629.0683813868,17438998.753690366
city,"Tom Bean, TX",4873328,TX,-96.48434623049793,33.52003932314429,4.0,24.0,3592044.2262142706,24380141.89398726
town,"Grayson, OK",4031150,OK,-95.8718479494943,35.505340194813364,0.0,4.0,360164.72090813925,4477956.617773762
town,"Hydro, OK",4036700,OK,-98.57968376670185,35.54798581851304,2.0,27.0,2214677.4763916633,27535261.19003742
city,"Glenn Heights, TX",4829840,TX,-96.85476660563887,32.55064839575703,40.0,258.0,38897786.759396784,264009433.30133235
town,"Loco, OK",4043450,OK,-97.68065416457239,34.329528931925516,0.0,3.0,275156.8985819945,3421047.6023985883
town,"Whitewright, TX",4878628,TX,-96.39557828828785,33.51081406448902,6.0,36.0,5501390.870358758,37339376.01736863
city,"Cottonwood, TX",4817200,TX,-96.39985961458653,32.460876766910324,1.0,4.0,645606.4192431001,4381899.307905932
town,"Mounds, OK",4049550,OK,-96.06830402113272,35.87942809745362,3.0,32.0,2639716.5880223867,32819806.26691329
CDP,"Gideon, OK",4029300,OK,-95.0359857196606,36.00883350462332,0.0,1.0,114089.44575350994,1418483.1522140487
town,"Marshall, OK",4046650,OK,-97.62572808903147,36.15541175265345,1.0,8.0,671114.3867853526,8344018.542435581
town,"Dewar, OK",4020500,OK,-95.94827800035863,35.45835277867727,2.0,24.0,1964128.1053251317,24420160.9341948
town,"Hickory Creek, TX",4833476,TX,-97.02977636280556,33.1101191532254,12.0,77.0,11638085.929866312,78990727.41751705
town,"Bray, OK",4008550,OK,-97.82072217622303,34.61599630756156,3.0,33.0,2720250.3144366285,33821088.49200556
city,"Ferris, TX",4825752,TX,-96.67376789704133,32.53693428603076,9.0,56.0,8451262.754028028,57360926.57849201
city,"Woodway, TX",4880224,TX,-97.23137344158502,31.498765413672363,31.0,199.0,30072209.64527568,204107937.44325662
city,"Weatherford, OK",4079450,OK,-98.68756240940584,35.53868807245023,25.0,297.0,24486726.925841562,304445423.2183329
town,"Langston, OK",4041550,OK,-97.26714193500538,35.931871188419464,4.0,47.0,3890226.3953990936,48367494.15098492
CDP,"Grandview, OK",4030915,OK,-95.00466896766687,35.955576763393324,1.0,11.0,901530.3262483235,11208798.24200513
town,"Double Oak, TX",4821028,TX,-97.1116343453995,33.06329656066871,10.0,67.0,10058410.648739576,68269058.89817274
CDP,"Duchess Landing, OK",4021760,OK,-95.41657971772142,35.398469508736966,0.0,3.0,259497.56289033632,3226353.8364084247
town,"Kiefer, OK",4039750,OK,-96.05224788989742,35.94378859394414,4.0,51.0,4181042.6296727457,51983235.51937366
town,"Wayne, OK",4079300,OK,-97.31657332254144,34.91710565542215,2.0,20.0,1628570.9119324556,20248151.662977014
city,"Cedar Hill, TX",4813492,TX,-96.95926539322956,32.5808680251083,162.0,1036.0,156192110.4597549,1060116628.8376889
town,"Colony, OK",4016400,OK,-98.67128133870494,35.34859723739641,0.0,4.0,306475.56996531104,3810435.1343789157
city,"Melissa, TX",4847496,TX,-96.5552712832604,33.28959343117447,18.0,115.0,17407334.78267699,118148125.4881658
CDP,"Steely Hollow, OK",4070037,OK,-94.95771612711401,35.988716097681426,1.0,6.0,485439.40644140507,6035506.745695071
town,"DISH, TX",4820540,TX,-97.3014144352883,33.132925003718405,1.0,7.0,1061129.6997133933,7202164.287994323
city,"Catoosa, OK",4012900,OK,-95.76624064156678,36.183190180617224,17.0,201.0,16585473.545422014,206208511.57872465
town,"Rosedale, OK",4064000,OK,-97.18550603416938,34.91882055997557,0.0,2.0,158830.40487253343,1974751.0550430876
town,"Verden, OK",4077000,OK,-98.08732040009436,35.083349220564806,1.0,14.0,1190109.5125660251,14796726.215252431
city,"Waco, TX",4876000,TX,-97.18833333094686,31.55976071452337,454.0,2900.0,437291892.6595592,2968014233.879965
town,"Oaks, OK",4053550,OK,-94.85261799234974,36.16957597474169,1.0,8.0,664403.242917499,8260578.357011225
town,"Corral City, TX",4817024,TX,-97.23039375075376,33.098511825110485,0.0,1.0,92720.07084874311,629315.3261354264
city,"Blue Ridge, TX",4808872,TX,-96.39771536415266,33.29830403078049,3.0,20.0,3035723.8011218114,20604249.9371747
city,"Guthrie, OK",4031700,OK,-97.43613674865024,35.84263507407978,24.0,280.0,23081860.809504226,286978611.06950104
town,"Byars, OK",4010550,OK,-97.05409247685466,34.87237257744588,1.0,7.0,592817.7083270614,7370549.712484764
town,"Winchester, OK",4081575,OK,-95.99832496349414,35.79060662333532,1.0,15.0,1194583.6084779277,14852353.005535336
CDP,"Texanna, OK",4072950,OK,-95.50472034069303,35.35714728435417,5.0,62.0,5111654.579348436,63553607.89821768
city,"Dallas, TX",4819000,TX,-96.76569294429892,32.79398040414772,4345.0,27741.0,4183316683.940007,28393262420.777832
city,"Ross, TX",4863380,TX,-97.11232393413363,31.728187942852493,1.0,6.0,954673.3220722438,6479617.061690686
town,"Sportsmen Acres, OK",4069400,OK,-95.25151513800579,36.24559350662999,1.0,9.0,720329.4418162785,8955913.235547524
city,"Corinth, TX",4816696,TX,-97.0681218458722,33.14341018192557,73.0,469.0,70724809.5974024,480027745.991078
town,"Pocasset, OK",4059700,OK,-97.95458933430822,35.19515272169497,0.0,4.0,348979.48112838337,4338889.642066503
city,"Crescent, OK",4018250,OK,-97.5940123104108,35.95224649849395,3.0,39.0,3232534.296349448,40190355.97939805
city,"Anna, TX",4803300,TX,-96.55249993601127,33.347770206609354,31.0,197.0,29697895.285182606,201567368.16367286
town,"Maysville, OK",4047150,OK,-97.38816090181915,34.85435594786286,3.0,34.0,2764991.2735556527,34377356.39483459
town,"Copper Canyon, TX",4816636,TX,-97.09750635819609,33.096292131504455,5.0,31.0,4704685.076399188,31931925.807612374
city,"Leroy, TX",4842400,TX,-97.02140132451525,31.73218940000809,1.0,8.0,1205360.9210336604,8181099.239760544
town,"Norge, OK",4052450,OK,-97.99405986161909,34.989226946787895,0.0,4.0,324371.9536129204,4032942.2955105314
town,"Fanshawe, OK",4025400,OK,-94.85609159375015,34.97313286910076,1.0,12.0,973115.8608387612,12098826.886531593
town,"Coyle, OK",4017950,OK,-97.2388343106936,35.95404951196234,1.0,9.0,751648.1131995949,9345300.76752785
town,"Salina, OK",4064950,OK,-95.15174747840439,36.29072796101554,3.0,38.0,3127393.042419743,38883126.40774981
town,"Bradley, OK",4008300,OK,-97.70865669708725,34.877910674678574,0.0,4.0,310949.66587721335,3866061.9246618194
city,"Red Oak, TX",4861196,TX,-96.78609211448916,32.52024463604715,40.0,258.0,38908088.98949109,264079357.22645852
city,"Trenton, TX",4873592,TX,-96.33969744071825,33.42965310884378,3.0,17.0,2517178.21970847,17084745.70582472
town,"Bartonville, TX",4805768,TX,-97.15043171297008,33.080526205875636,5.0,34.0,5154549.123850497,34985270.5381213
city,"Lacy-Lakeview, TX",4840168,TX,-97.10518102100572,31.62930536810974,23.0,147.0,22156662.856151503,150383054.97132483
city,"Minco, OK",4048750,OK,-97.95181805308941,35.31739899036914,4.0,44.0,3610595.400905197,44890819.758303426
town,"Locust Grove, OK",4043500,OK,-95.16846806875387,36.19772473807398,3.0,40.0,3281749.3513803743,40802250.67251
city,"Beggs, OK",4005000,OK,-96.02308597707047,35.77827961101208,3.0,37.0,3033437.0282697934,37714963.811808825
town,"Webbers Falls, OK",4079650,OK,-95.1602377530651,35.51215039623688,1.0,17.0,1380258.588821875,17160864.802275844
town,"Cimarron City, OK",4014500,OK,-97.60226239734027,35.88866879272824,0.0,4.0,337794.2413486275,4199822.666359243
town,"Alex, OK",4001250,OK,-97.7763047424994,34.922742136080714,1.0,16.0,1331043.5337909493,16548970.109163903
city,"Leonard, TX",4842352,TX,-96.2466076560658,33.383261618164575,7.0,47.0,7012384.617523462,47594885.03587188
city,"Argyle, TX",4803768,TX,-97.18622317073854,33.11058097175131,12.0,77.0,11620915.546375804,78874187.54230677
town,"Porum, OK",4060250,OK,-95.26343106825728,35.35685415038213,2.0,20.0,1626333.8639765044,20220338.26783556
city,"Bailey, TX",4805264,TX,-96.16509254857064,33.43362186366715,1.0,7.0,995882.2424494631,6759312.762195321
city,"Gholson, TX",4829408,TX,-97.23595216993573,31.712274707811375,4.0,26.0,3849599.9785718904,26128240.022141222
city,"Pecan Hill, TX",4856485,TX,-96.78133255803458,32.49071400521578,2.0,14.0,2170336.473200209,14730640.226577386
city,"Wynnewood, OK",4082400,OK,-97.16268283815766,34.64417772925913,5.0,60.0,4901372.071489025,60939148.75492119
city,"Cedar Valley, OK",4012960,OK,-97.52439913166577,35.87026189903424,1.0,8.0,633084.5715341826,7871190.8250309
town,"Valley Park, OK",4076600,OK,-95.7328156635755,36.281840604441776,0.0,2.0,178963.83647609403,2225071.611316155
city,"Chickasha, OK",4013950,OK,-97.94722665917371,35.04103814546339,37.0,431.0,35490765.82116539,441259513.919135
CDP,"Bull Hollow, OK",4009887,OK,-94.90082580724216,36.304625672828124,0.0,2.0,134222.8773570705,1668803.7084871163
CDP,"Lantana, TX",4841404,TX,-97.12154304682453,33.09199185979259,26.0,169.0,25460244.63972524,172805326.96177968
CDP,"Westminster, TX",4877680,TX,-96.45981659212505,33.36490014450035,3.0,21.0,3135312.0253667575,21280181.213394232
city,"Pauls Valley, OK",4057550,OK,-97.22901064429963,34.72354410804087,14.0,167.0,13766793.12092353,171163633.7004952
town,"Braggs, OK",4008400,OK,-95.19848645965253,35.66304761837752,1.0,7.0,583869.5165032567,7259296.131918956
city,"Piedmont, OK",4058700,OK,-97.75277301428953,35.67838483262941,14.0,161.0,13223190.467627399,164404978.68112242
city,"Beverly Hills, TX",4808104,TX,-97.15615695260549,31.522475910513403,7.0,45.0,6730790.32827913,45683631.08242355
town,"Amber, OK",4001900,OK,-97.88206562670645,35.16015665372401,1.0,11.0,944034.237411396,11737252.749692718
CDP,"Oakhurst, OK",4053350,OK,-96.063537473746,36.08396255263671,5.0,61.0,5040069.044757998,62663579.25369122
town,"Ringling, OK",4063350,OK,-97.59198928804682,34.178412309312996,3.0,29.0,2418248.8403832205,30066280.147909544
CDP,"Leach, OK",4041900,OK,-94.90986260881839,36.197850747550525,1.0,6.0,501098.74213306326,6230200.5116852345
city,"Oak Leaf, TX",4853115,TX,-96.8563602854689,32.51379014385204,5.0,32.0,4859218.527813759,32980784.68450475
town,"Cornish, OK",4017350,OK,-97.59671338156186,34.163714655568896,0.0,4.0,362401.7688640904,4505770.0129152145
town,"Paoli, OK",4057100,OK,-97.26262737030359,34.826103937625014,1.0,16.0,1351176.96539451,16799290.665436972
town,"Wellston, OK",4079900,OK,-97.06146990828405,35.686020465786164,2.0,21.0,1749371.501553819,21750075.000615414
city,"Teague, TX",4872020,TX,-96.28029298364723,31.629617612394167,13.0,82.0,12438225.800523983,84421485.60231534
city,"Bellmead, TX",4807408,TX,-97.08954577394695,31.602544568750524,36.0,228.0,34430052.97516661,233685757.77162164
CDP,"Turley, OK",4075150,OK,-95.96545869929143,36.24725376319289,6.0,75.0,6140696.639085976,76347769.66328557
CDP,"Old Eucha, OK",4055275,OK,-94.93790715286646,36.355135280238294,0.0,1.0,105141.25392970524,1307229.5716482413
town,"Union City, OK",4075950,OK,-97.90430279633004,35.40187743181354,4.0,48.0,3917070.970870508,48701254.89268234
city,"Rowlett, TX",4863572,TX,-96.54889518156308,32.91667489210911,200.0,1280.0,192964203.74302682,1309698425.5879908
town,"Vian, OK",4077250,OK,-94.96990094969622,35.50183412567314,4.0,42.0,3447290.900120761,42860441.912977435
city,"Lindsay, OK",4043150,OK,-97.61034973057235,34.8394052942741,7.0,76.0,6259260.180751389,77821879.60578254
town,"Warwick, OK",4078650,OK,-97.00163880011307,35.68816286104046,0.0,4.0,333320.1454367251,4144195.876076339
town,"Thackerville, OK",4073200,OK,-97.14263724597892,33.79344059442007,1.0,12.0,997723.3883542243,12404774.233087566
city,"Fairfield, TX",4825104,TX,-96.16977813367905,31.718312257758065,11.0,68.0,10199207.793361742,69224685.8748969
CDP,"Limestone, OK",4043057,OK,-95.74772143996007,36.31434108216331,1.0,16.0,1339991.725614754,16660223.689729713
city,"Rice, TX",4861736,TX,-96.49782410235073,32.23880547441595,3.0,22.0,3324186.243762345,22562119.84070714
CDP,"Rocky Ford, OK",4063715,OK,-94.91139032379006,36.17495013255689,0.0,2.0,140934.02122492404,1752243.893911472
town,"Fallis, OK",4025250,OK,-97.11832475574955,35.74984364216178,0.0,1.0,62637.34276663291,778775.0639606543
town,"Paradise Hill, OK",4057150,OK,-95.07035709608766,35.61344755578075,0.0,2.0,190149.0762558499,2364138.5870234147
town,"Katie, OK",4038700,OK,-97.33886418177069,34.58359937455299,1.0,10.0,782966.7845829113,9734688.299508179
city,"El Reno, OK",4023700,OK,-97.96602006682738,35.5430191043314,39.0,454.0,37387782.48781199,464845272.99908626
city,"Kerens, TX",4838992,TX,-96.22512460817295,32.13080728936039,5.0,33.0,5013751.979228332,34029643.56139713
town,"Wann, OK",4078250,OK,-95.80468492787698,36.9146753371514,0.0,3.0,279630.9944938969,3476674.3926814925
town,"Milford, TX",4848408,TX,-96.94978833802823,32.1213889391012,3.0,17.0,2572123.446878096,17457673.30649757
town,"Leon, OK",4042450,OK,-97.42904547103453,33.877342483511846,0.0,2.0,203571.36399155695,2531018.9578721267
town,"Gore, OK",4030300,OK,-95.11304408823518,35.5416395873568,2.0,27.0,2192306.996832152,27257127.2386229
town,"South Coffeyville, OK",4068600,OK,-95.62192890779973,36.99338226584117,2.0,22.0,1814245.8922764033,22556663.459717523
town,"Foster, OK",4027500,OK,-97.49282131384582,34.59412234962625,0.0,4.0,362401.7688640904,4505770.0129152145
town,"Carney, OK",4012100,OK,-97.01530525817252,35.80644469290933,2.0,18.0,1505533.2743551412,18718414.930197153
city,"Wylie, TX",4880356,TX,-96.51714938915096,33.035324084240855,158.0,1007.0,151810228.59297726,1030375652.6840293
town,"Tehuacana, TX",4872080,TX,-96.54361700048136,31.741025521009675,1.0,7.0,1002750.3958456661,6805928.712279426
town,"Calumet, OK",4011050,OK,-98.12464459780419,35.60136763321102,1.0,14.0,1187872.4646100742,14768912.820110979
city,"Tool, TX",4873352,TX,-96.1725316416634,32.28034802458875,8.0,51.0,7675161.420257068,52093324.21898807
city,"Wilson, OK",4081500,OK,-97.4259925798795,34.16846285091934,4.0,46.0,3827589.052632461,47588719.08702427
town,"Lenapah, OK",4042300,OK,-95.63570154208861,36.8513363813258,1.0,8.0,653218.0031377431,8121511.381303965
CDP,"Lucien, OK",4044350,OK,-97.455029044705,36.274764629531546,0.0,2.0,201334.3160356058,2503205.5627306746
town,"Erin Springs, OK",4024300,OK,-97.60544554443666,34.811398126584294,0.0,2.0,194623.17216775226,2419765.3773063184
city,"Union Valley, TX",4874372,TX,-96.2472282162099,32.93231140707885,1.0,8.0,1136679.3870716284,7714939.738919486
town,"Whitefield, OK",4080800,OK,-95.23908823230877,35.254560819969875,1.0,11.0,881396.894644763,10958477.685732063
CDP,"Kenwood, OK",4039450,OK,-94.99787608414938,36.30124616708145,3.0,32.0,2603923.820727168,32374791.944650058
CDP,"China Spring, TX",4814740,TX,-97.30477348586417,31.64922347242758,5.0,30.0,4505508.627909295,30580063.25517331
city,"Geary, OK",4028900,OK,-98.29141016236824,35.59274286659193,3.0,36.0,2932769.870251991,36463361.03044349
city,"Mexia, TX",4847916,TX,-96.48328547406118,31.680849866276294,26.0,169.0,25425903.872744225,172572247.21135914
city,"Lone Grove, OK",4043750,OK,-97.25487495480493,34.182545146396684,12.0,144.0,11887672.837924544,147800381.7816756
town,"Delaware, OK",4019850,OK,-95.6425644030416,36.77886822915588,1.0,11.0,928374.9017197377,11542558.983702553
town,"Elmore City, OK",4023600,OK,-97.39485617164523,34.625314283337914,2.0,20.0,1608437.4803288952,19997831.106703945
city,"Godley, TX",4829972,TX,-97.53219848592315,32.45124831344135,4.0,25.0,3725973.2174402326,25289152.92062732
town,"Tamaha, OK",4072400,OK,-95.01804804252932,35.40589022438985,0.0,5.0,407142.7279831139,5062037.915744253
city,"Quinlan, TX",4860140,TX,-96.13186525171417,32.908916331604374,5.0,31.0,4680646.539512477,31768769.982318006
CDP,"Ballou, OK",4004075,OK,-95.1998312468895,36.142127357356614,0.0,5.0,389246.3443355045,4839530.754612637
city,"Healdton, OK",4033350,OK,-97.48684255073377,34.23353875008035,7.0,77.0,6324134.571473973,78628468.06488463
town,"Cyril, OK",4019000,OK,-98.20303972794846,34.898656904202085,2.0,29.0,2355611.497616587,29287505.08394889
city,"Groesbeck, TX",4831280,TX,-96.52836919741466,31.525809578930478,19.0,123.0,18540580.093050525,125839757.25204322
city,"Cresson, TX",4817648,TX,-97.61538730260467,32.5298858260244,3.0,18.0,2668277.5944249406,18110296.607675046
town,"Dickson, OK",4020700,OK,-96.99697782714605,34.18764146819162,3.0,35.0,2843287.952013944,35350825.22478542
city,"Pond Creek, OK",4059950,OK,-97.8029134544381,36.667564007853024,2.0,24.0,1997683.8246643993,24837361.861316584
town,"Coolidge, TX",4816552,TX,-96.6523787846806,31.751385552296693,3.0,22.0,3331054.3971585487,22608735.790791243
town,"Cement, OK",4013000,OK,-98.13635317381093,34.93620952840558,1.0,14.0,1114049.8820636852,13851070.780443065
city,"Caddo Mills, TX",4811716,TX,-96.2300645445618,33.05170533850444,5.0,32.0,4800839.223946032,32584549.108789857
CDP,"Cedar Crest, OK",4012930,OK,-95.1661778155918,36.12148413123909,1.0,9.0,778492.688671009,9679061.509225274
city,"Glen Rose, TX",4829876,TX,-97.7437766977657,32.24564510823202,9.0,58.0,8791236.347140087,59668416.10765524
town,"Tatums, OK",4072500,OK,-97.46610377808517,34.477924873110695,0.0,4.0,337794.2413486275,4199822.666359243
city,"Mart, TX",4846824,TX,-96.82995679292158,31.542096551265914,8.0,50.0,7469116.818370972,50694845.7164649
city,"Stigler, OK",4070250,OK,-95.11945965799157,35.256500478223046,6.0,76.0,6248074.9409716325,77682812.63007526
town,"Apache, OK",4002300,OK,-98.35809890005869,34.89375860911353,3.0,40.0,3261615.9197768136,40551930.11623693
town,"Skiatook, OK",4067850,OK,-96.01971274270703,36.36945859338926,18.0,205.0,16891949.115387324,210018946.71310356
city,"Willow Park, TX",4879492,TX,-97.64986282418226,32.75521971469104,15.0,94.0,14107187.075801358,95749161.47275302
city,"Medford, OK",4047300,OK,-97.7378781916334,36.80372347224328,2.0,26.0,2100588.0306381537,26116778.037823368
town,"Springer, OK",4069500,OK,-97.12547413507535,34.290924224363664,2.0,20.0,1641993.1996681627,20415032.03382572
CDP,"Iron Post, OK",4037275,OK,-95.13506144428838,36.15567927902815,0.0,3.0,230415.93946297106,2864779.6995695494
city,"Ardmore, OK",4002600,OK,-97.12524713199019,34.19438604495413,55.0,648.0,53333460.31783197,663099153.5673558
town,"McCurtain, OK",4044950,OK,-94.96684519888096,35.15088580140632,1.0,15.0,1205768.8482576835,14991419.981242595
city,"Riesel, TX",4862108,TX,-96.93037397947222,31.476254948214915,4.0,24.0,3564571.612629457,24193678.093650833
city,"Royse City, TX",4863668,TX,-96.32417518995189,32.97759816605674,35.0,224.0,33835957.70639503,229653478.08934653
town,"Chattanooga, OK",4013600,OK,-98.65408911009065,34.424247073109626,1.0,13.0,1053649.5872530034,13100109.11162386
city,"Josephine, TX",4838068,TX,-96.31767055918408,33.06167116469735,3.0,21.0,3138746.102064859,21303489.188436285
town,"Lamont, OK",4041350,OK,-97.55824492586643,36.691320446622264,1.0,13.0,1080494.1627244176,13433869.853321286
city,"Hallsburg, TX",4831880,TX,-96.94640204543545,31.568343494952337,2.0,12.0,1754813.192729916,11910375.246488996
city,"St. Jo, TX",4864184,TX,-97.5230706477434,33.695022616326,4.0,24.0,3677896.1436668104,24962841.27003858
town,"Ratliff City, OK",4061900,OK,-97.51552248939896,34.44916719643584,0.0,3.0,281868.0424498481,3504487.787822944
CDP,"Murphy, OK",4049950,OK,-95.24088950797749,36.13365892781802,1.0,6.0,483202.3584854538,6007693.350553619
town,"Kinta, OK",4039950,OK,-95.23783256561515,35.11928674378026,1.0,8.0,695721.9143008156,8649965.888991553
city,"Collinsville, OK",4016350,OK,-95.85947727016953,36.37291772536752,13.0,153.0,12612476.375652727,156811921.80750602
city,"Marlow, OK",4046600,OK,-97.95800170116317,34.62968735542502,11.0,124.0,10234494.398476627,127246282.77214262
city,"Frost, TX",4827768,TX,-96.80853607561946,32.07880709527503,2.0,15.0,2276792.8508413583,15453187.452881025
city,"Weatherford, TX",4876864,TX,-97.7659185221938,32.754950091307265,92.0,588.0,88660992.19158703,601765299.63572
city,"Nocona, TX",4851648,TX,-97.73017037381808,33.783555673932895,11.0,72.0,10793303.062133318,73256965.55717205
town,"Gene Autry, OK",4028950,OK,-97.03844757981764,34.31523454317132,0.0,4.0,360164.72090813925,4477956.617773762
CDP,"Pump Back, OK",4061020,OK,-95.11774681368838,36.270689438994225,0.0,5.0,391483.39229145565,4867344.149754089
town,"Keota, OK",4039500,OK,-94.92246967537118,35.2568769274638,1.0,16.0,1301961.910363584,16187395.972325029
town,"Vera, OK",4076950,OK,-95.89462390523312,36.45020630008378,1.0,7.0,565973.1328556474,7036788.970787341
town,"Dawson, TX",4819420,TX,-96.7150891891641,31.894119555675104,3.0,20.0,3018553.417631304,20487710.061964437
city,"Hudson Oaks, TX",4835254,TX,-97.69978920096152,32.75030818872234,6.0,39.0,5899743.767338543,40043101.12224676
CDP,"Sams Corner, OK",4065062,OK,-95.21670769589322,36.19831953426724,0.0,4.0,310949.66587721335,3866061.9246618194
town,"Wanette, OK",4078200,OK,-97.03185118125253,34.96262601940298,1.0,10.0,820996.5998340814,10207516.01691286
city,"Princeton, TX",4859576,TX,-96.5078230534343,33.1841137249516,25.0,162.0,24467796.473973878,166069322.1746264
town,"Blooming Grove, TX",4808788,TX,-96.71729530281127,32.09236180400513,3.0,20.0,3015119.340933202,20464402.086922385
town,"Empire City, OK",4023900,OK,-98.05662188504026,34.47358654079222,2.0,27.0,2187832.900920249,27201500.448339995
city,"Muenster, TX",4849932,TX,-97.38719983604494,33.65880120103722,6.0,36.0,5470484.180075844,37129604.24199016
town,"Deer Creek, OK",4019650,OK,-97.51932716301019,36.80672915679101,0.0,4.0,337794.2413486275,4199822.666359243
CDP,"River Bottom, OK",4063537,OK,-95.23788155339487,35.63582097894238,0.0,4.0,346742.4331724321,4311076.24692505
town,"Ramona, OK",4061700,OK,-95.9258211845839,36.532175961743086,1.0,15.0,1228139.3278171953,15269553.932657115
town,"Annetta South, TX",4803342,TX,-97.64820119249882,32.674220921442455,2.0,13.0,1916214.797540691,13005850.073465478
city,"Barry, TX",4805708,TX,-96.63776425876073,32.099901704287376,1.0,6.0,858519.1745253992,5826993.760513207
town,"Red Rock, OK",4062650,OK,-97.17958328011319,36.460075624290255,1.0,7.0,590580.6603711103,7342736.317343311
town,"Woodlawn Park, OK",4082000,OK,-97.64986781693732,35.50962932406724,0.0,4.0,340031.28930457856,4227636.061500695
city,"Nevada, TX",4850760,TX,-96.38095619073306,33.04626742274808,3.0,21.0,3114707.565178148,21140333.363141917
town,"Ochelata, OK",4053700,OK,-95.98119023035377,36.60094308651565,1.0,11.0,946271.2853673471,11765066.14483417
CDP,"Snake Creek, OK",4068275,OK,-95.09371183470678,36.178558245663126,1.0,7.0,590580.6603711103,7342736.317343311
city,"Duncan, OK",4021900,OK,-97.91913901082667,34.542504772818305,55.0,645.0,53085147.9947214,660011866.7066545
town,"Annetta North, TX",4803340,TX,-97.67692476792169,32.72028318562918,2.0,12.0,1875005.877163472,12726154.372960845
town,"Penelope, TX",4856672,TX,-96.9281282673936,31.858513492801663,1.0,4.0,618133.8056582874,4195435.507569509
CDP,"Sand Hill, OK",4065240,OK,-95.20121404002032,35.63411046158525,1.0,11.0,892582.1344245189,11097544.661439322
town,"Marland, OK",4046550,OK,-97.15290913652231,36.561119547179324,0.0,6.0,469780.0707497468,5840812.979704906
city,"Warr Acres, OK",4078500,OK,-97.61822259442789,35.5284394346815,23.0,271.0,22296656.976965364,277216109.37485147
city,"Lowry Crossing, TX",4844308,TX,-96.54437917414937,33.17085708950343,6.0,41.0,6129826.906111349,41604735.450064294
city,"Dewey, OK",4020550,OK,-95.93272447221656,36.79132889160599,8.0,95.0,7784926.88671009,96790615.09225275
CDP,"Wickliffe, OK",4080975,OK,-95.10632039408435,36.29542922218833,0.0,2.0,167778.59669633815,2086004.6356088952
city,"Comanche, OK",4016450,OK,-97.94868459132378,34.3597556131626,4.0,46.0,3758240.5659979745,46726503.83763925
city,"Gainesville, TX",4827984,TX,-97.14843841447362,33.63847460433917,58.0,369.0,55673251.42962309,377868891.3817604
city,"Mount Calm, TX",4849692,TX,-96.8817456982629,31.756559210233547,1.0,7.0,1112640.8501849172,7551783.9136251155
town,"Annetta, TX",4803336,TX,-97.65911496873942,32.695675372650555,5.0,31.0,4636003.542437156,31465766.306771316
town,"Valley Brook, OK",4076500,OK,-97.48142265660073,35.40267026362264,2.0,19.0,1559222.4252979693,19385936.413592
city,"Lavon, TX",4841800,TX,-96.43952319551724,33.025310840236784,9.0,55.0,8348240.453084981,56661687.32723042
CDP,"Simms, OK",4067625,OK,-95.16470299824167,35.398709538493804,1.0,9.0,724803.5377281808,9011540.025830429
CDP,"Rose, OK",4063950,OK,-95.0381821861466,36.21233170096281,1.0,8.0,693484.8663448642,8622152.4938501
town,"Billings, OK",4006100,OK,-97.43462022874218,36.53133469398499,1.0,15.0,1194583.6084779277,14852353.005535336
town,"Central High, OK",4013135,OK,-98.08915066205246,34.61700289521713,3.0,32.0,2637479.5400664355,32791992.871771835
town,"Copan, OK",4017100,OK,-95.92538829679877,36.90071900074093,2.0,21.0,1693445.3026550396,21054740.122079115
city,"Callisburg, TX",4811968,TX,-97.0159176647259,33.69871081727629,1.0,8.0,1191624.614241254,8087867.339592332
